id,path,thumb,resolution,colors,tags
4281wy,https://w.wallhaven.cc/full/42/wallhaven-4281wy.jpg,https://th.wallhaven.cc/lg/42/4281wy.jpg,1920x1080,#424153|#abbcda|#999999|#cccccc|#000000,风景
13pzk9,https://w.wallhaven.cc/full/13/wallhaven-13pzk9.jpg,https://th.wallhaven.cc/lg/13/13pzk9.jpg,2048x1364,#424153|#996633|#999999|#000000|#e7d8b1,
nkx286,https://w.wallhaven.cc/full/nk/wallhaven-nkx286.jpg,https://th.wallhaven.cc/lg/nk/nkx286.jpg,1600x1200,#424153|#663300|#996633|#999999|#e7d8b1,城市
5wjjl9,https://w.wallhaven.cc/full/5w/wallhaven-5wjjl9.jpg,https://th.wallhaven.cc/lg/5w/5wjjl9.jpg,1920x1080,#000000|#424153|#663300|#999999|#996633,城市|写实
01k7k9,https://w.wallhaven.cc/full/01/wallhaven-01k7k9.jpg,https://th.wallhaven.cc/lg/01/01k7k9.jpg,3840x1080,#424153|#999999|#ffffff|#000000|#996633,动漫|风景|城市|太空|赛博朋克|插画|冷色|活力
4lzx3r,https://w.wallhaven.cc/full/4l/wallhaven-4lzx3r.jpg,https://th.wallhaven.cc/lg/4l/4lzx3r.jpg,1890x1500,#424153|#999999|#000000|#cccccc|#663399,动漫|风景|城市|太空|抽象|极简|写实|活力|暗黑
nz9ejw,https://w.wallhaven.cc/full/nz/wallhaven-nz9ejw.jpg,https://th.wallhaven.cc/lg/nz/nz9ejw.jpg,1680x1050,#424153|#000000|#999999|#996633|#663300,动漫|风景|城市|太空|抽象|极简|活力|暗黑
nr6xjm,https://w.wallhaven.cc/full/nr/wallhaven-nr6xjm.jpg,https://th.wallhaven.cc/lg/nr/nr6xjm.jpg,1920x1200,#000000|#424153|#999999|#996633|#e7d8b1,城市
95mk71,https://w.wallhaven.cc/full/95/wallhaven-95mk71.jpg,https://th.wallhaven.cc/lg/95/95mk71.jpg,3872x2592,#424153|#abbcda|#000000|#999999|#cccccc,
1k58mv,https://w.wallhaven.cc/full/1k/wallhaven-1k58mv.png,https://th.wallhaven.cc/lg/1k/1k58mv.jpg,1905x804,#424153|#e7d8b1|#999999|#996633|#cc6633,动漫|风景|城市|太空|赛博朋克|冷色|温暖
0j6p1q,https://w.wallhaven.cc/full/0j/wallhaven-0j6p1q.jpg,https://th.wallhaven.cc/lg/0j/0j6p1q.jpg,5642x3726,#000000|#424153|#996633|#999999|#663300,风景|城市|太空
nzo71g,https://w.wallhaven.cc/full/nz/wallhaven-nzo71g.jpg,https://th.wallhaven.cc/lg/nz/nzo71g.jpg,1920x1200,#424153|#999999|#996633|#663399|#e7d8b1,
45doj9,https://w.wallhaven.cc/full/45/wallhaven-45doj9.jpg,https://th.wallhaven.cc/lg/45/45doj9.jpg,1920x1080,#424153|#999999|#996633|#cccccc|#000000,
5gkg57,https://w.wallhaven.cc/full/5g/wallhaven-5gkg57.png,https://th.wallhaven.cc/lg/5g/5gkg57.jpg,1920x1080,#999999|#663399|#abbcda|#333399|#424153,太空
4vel9l,https://w.wallhaven.cc/full/4v/wallhaven-4vel9l.jpg,https://th.wallhaven.cc/lg/4v/4vel9l.jpg,1920x1080,#424153|#999999|#996633|#663399|#663300,城市
016yyg,https://w.wallhaven.cc/full/01/wallhaven-016yyg.jpg,https://th.wallhaven.cc/lg/01/016yyg.jpg,1920x1080,#424153|#999999|#000000|#cccccc|#ffffff,风景|城市
odjz8l,https://w.wallhaven.cc/full/od/wallhaven-odjz8l.jpg,https://th.wallhaven.cc/lg/od/odjz8l.jpg,1400x786,#424153|#cccccc|#999999|#ffffff|#abbcda,城市|写实
yjweod,https://w.wallhaven.cc/full/yj/wallhaven-yjweod.jpg,https://th.wallhaven.cc/lg/yj/yjweod.jpg,3840x2160,#424153|#996633|#cc6633|#ffcc33|#999999,
4ldyey,https://w.wallhaven.cc/full/4l/wallhaven-4ldyey.jpg,https://th.wallhaven.cc/lg/4l/4ldyey.jpg,1920x1080,#424153|#999999|#cccccc|#abbcda|#000000,风景|城市|写实
4oodpm,https://w.wallhaven.cc/full/4o/wallhaven-4oodpm.jpg,https://th.wallhaven.cc/lg/4o/4oodpm.jpg,5120x2880,#424153|#000000|#999999|#abbcda|#66cccc,
42oe8y,https://w.wallhaven.cc/full/42/wallhaven-42oe8y.jpg,https://th.wallhaven.cc/lg/42/42oe8y.jpg,1600x1200,#424153|#999999|#cccccc|#000000|#abbcda,
9d36e1,https://w.wallhaven.cc/full/9d/wallhaven-9d36e1.jpg,https://th.wallhaven.cc/lg/9d/9d36e1.jpg,6016x3384,#000000|#424153|#999999|#cccccc|#abbcda,城市|写实
nmoz8y,https://w.wallhaven.cc/full/nm/wallhaven-nmoz8y.jpg,https://th.wallhaven.cc/lg/nm/nmoz8y.jpg,1600x964,#424153|#999999|#000000|#996633|#e7d8b1,风景|城市
21ym8g,https://w.wallhaven.cc/full/21/wallhaven-21ym8g.jpg,https://th.wallhaven.cc/lg/21/21ym8g.jpg,2268x1238,#e7d8b1|#424153|#999999|#996633|#cc6633,城市|太空
42qrq9,https://w.wallhaven.cc/full/42/wallhaven-42qrq9.jpg,https://th.wallhaven.cc/lg/42/42qrq9.jpg,1920x1080,#424153|#000000|#663300|#996633|#999999,
nk1zxq,https://w.wallhaven.cc/full/nk/wallhaven-nk1zxq.jpg,https://th.wallhaven.cc/lg/nk/nk1zxq.jpg,1920x1200,#424153|#000000|#996633|#663300|#999999,风景|城市
42ql3y,https://w.wallhaven.cc/full/42/wallhaven-42ql3y.jpg,https://th.wallhaven.cc/lg/42/42ql3y.jpg,1920x1080,#000000|#e7d8b1|#424153|#ffffff|#cccccc,风景|城市|太空|写实
zxgq5v,https://w.wallhaven.cc/full/zx/wallhaven-zxgq5v.jpg,https://th.wallhaven.cc/lg/zx/zxgq5v.jpg,1920x1080,#cccccc|#424153|#999999|#000000|#e7d8b1,风景|城市
4xl8ql,https://w.wallhaven.cc/full/4x/wallhaven-4xl8ql.jpg,https://th.wallhaven.cc/lg/4x/4xl8ql.jpg,1920x1080,#cc6633|#ffcc33|#996633|#424153|#e7d8b1,风景|城市
4gv5y7,https://w.wallhaven.cc/full/4g/wallhaven-4gv5y7.jpg,https://th.wallhaven.cc/lg/4g/4gv5y7.jpg,2300x1200,#424153|#333399|#663399|#0066cc|#000000,
nk96x7,https://w.wallhaven.cc/full/nk/wallhaven-nk96x7.jpg,https://th.wallhaven.cc/lg/nk/nk96x7.jpg,2560x1600,#424153|#999999|#cccccc|#ffffff|#996633,风景|城市
47ly3y,https://w.wallhaven.cc/full/47/wallhaven-47ly3y.jpg,https://th.wallhaven.cc/lg/47/47ly3y.jpg,1680x1050,#999999|#424153|#000000|#996633|#663399,风景|城市|写实
4y1leg,https://w.wallhaven.cc/full/4y/wallhaven-4y1leg.jpg,https://th.wallhaven.cc/lg/4y/4y1leg.jpg,2180x1080,#424153|#000000|#996633|#663300|#999999,风景
k979r7,https://w.wallhaven.cc/full/k9/wallhaven-k979r7.jpg,https://th.wallhaven.cc/lg/k9/k979r7.jpg,1600x1200,#333399|#424153|#000000|#66cccc|#999999,城市
k9p7o7,https://w.wallhaven.cc/full/k9/wallhaven-k9p7o7.jpg,https://th.wallhaven.cc/lg/k9/k9p7o7.jpg,1920x1200,#424153|#000000|#999999|#e7d8b1|#996633,城市
lq9jxy,https://w.wallhaven.cc/full/lq/wallhaven-lq9jxy.jpg,https://th.wallhaven.cc/lg/lq/lq9jxy.jpg,1920x1200,#000000|#424153|#999999|#663300|#996633,风景|城市|太空|抽象|赛博朋克|写实|活力
lmd5gl,https://w.wallhaven.cc/full/lm/wallhaven-lmd5gl.jpg,https://th.wallhaven.cc/lg/lm/lmd5gl.jpg,3437x2161,#424153|#000000|#999999|#cccccc|#ffffff,动漫|风景|城市|太空|插画|赛博朋克|冷色
4dm8oo,https://w.wallhaven.cc/full/4d/wallhaven-4dm8oo.jpg,https://th.wallhaven.cc/lg/4d/4dm8oo.jpg,1920x1080,#663399|#424153|#000000|#999999|#333399,城市
lqwmeq,https://w.wallhaven.cc/full/lq/wallhaven-lqwmeq.jpg,https://th.wallhaven.cc/lg/lq/lqwmeq.jpg,1280x768,#999999|#424153|#000000|#996633|#ffcc33,风景|城市
95o771,https://w.wallhaven.cc/full/95/wallhaven-95o771.jpg,https://th.wallhaven.cc/lg/95/95o771.jpg,2073x1183,#663300|#999999|#996633|#000000|#424153,城市
0pvog3,https://w.wallhaven.cc/full/0p/wallhaven-0pvog3.jpg,https://th.wallhaven.cc/lg/0p/0pvog3.jpg,1920x1080,#663300|#000000|#cc6633|#cc3333|#996633,风景|城市|太空|写实
4395zv,https://w.wallhaven.cc/full/43/wallhaven-4395zv.jpg,https://th.wallhaven.cc/lg/43/4395zv.jpg,1024x819,#999999|#424153|#cccccc|#e7d8b1|#ffffff,动漫|风景|城市|太空|抽象|赛博朋克|插画|温暖|冷色
4gj8ye,https://w.wallhaven.cc/full/4g/wallhaven-4gj8ye.jpg,https://th.wallhaven.cc/lg/4g/4gj8ye.jpg,1366x768,#000000|#424153|#333399|#663399|#999999,动漫|风景|城市|太空|抽象|写实|插画|冷色|温暖
vm66j3,https://w.wallhaven.cc/full/vm/wallhaven-vm66j3.jpg,https://th.wallhaven.cc/lg/vm/vm66j3.jpg,3840x2160,#424153|#999999|#000000|#663300|#996633,动漫|风景|城市|太空|抽象|极简|活力|暗黑
5wpor1,https://w.wallhaven.cc/full/5w/wallhaven-5wpor1.jpg,https://th.wallhaven.cc/lg/5w/5wpor1.jpg,2000x1197,#424153|#000000|#996633|#663300|#999999,
13r19g,https://w.wallhaven.cc/full/13/wallhaven-13r19g.jpg,https://th.wallhaven.cc/lg/13/13r19g.jpg,7753x4362,#000000|#424153|#333399|#663300|#996633,城市
4ll2qr,https://w.wallhaven.cc/full/4l/wallhaven-4ll2qr.jpg,https://th.wallhaven.cc/lg/4l/4ll2qr.jpg,2048x1213,#424153|#333399|#000000|#0066cc|#abbcda,风景|城市|太空
nk1eld,https://w.wallhaven.cc/full/nk/wallhaven-nk1eld.jpg,https://th.wallhaven.cc/lg/nk/nk1eld.jpg,2560x1440,#424153|#999999|#663300|#663399|#996633,
odo3dp,https://w.wallhaven.cc/full/od/wallhaven-odo3dp.png,https://th.wallhaven.cc/lg/od/odo3dp.jpg,1890x1257,#424153|#000000|#333399|#999999|#cccccc,动漫|风景|城市|太空|抽象|极简|插画|活力|冷色
01pr71,https://w.wallhaven.cc/full/01/wallhaven-01pr71.jpg,https://th.wallhaven.cc/lg/01/01pr71.jpg,1600x1200,#fdadc7|#000000|#e7d8b1|#999999|#663300,
48xml1,https://w.wallhaven.cc/full/48/wallhaven-48xml1.jpg,https://th.wallhaven.cc/lg/48/48xml1.jpg,1920x1200,#424153|#0066cc|#000000|#333399|#66cccc,
gj8dgq,https://w.wallhaven.cc/full/gj/wallhaven-gj8dgq.jpg,https://th.wallhaven.cc/lg/gj/gj8dgq.jpg,2048x1844,#424153|#333399|#996633|#000000|#999999,风景|城市
4yll6l,https://w.wallhaven.cc/full/4y/wallhaven-4yll6l.jpg,https://th.wallhaven.cc/lg/4y/4yll6l.jpg,1920x1200,#999999|#424153|#000000|#996633|#e7d8b1,风景|城市
4vkvll,https://w.wallhaven.cc/full/4v/wallhaven-4vkvll.jpg,https://th.wallhaven.cc/lg/4v/4vkvll.jpg,2400x1520,#000000|#663300|#660000|#996633|#424153,风景|城市|写实
x1exoz,https://w.wallhaven.cc/full/x1/wallhaven-x1exoz.jpg,https://th.wallhaven.cc/lg/x1/x1exoz.jpg,1920x1200,#424153|#996633|#000000|#663300|#999999,
lq1p9q,https://w.wallhaven.cc/full/lq/wallhaven-lq1p9q.jpg,https://th.wallhaven.cc/lg/lq/lq1p9q.jpg,1920x1080,#0099cc|#66cccc|#333399|#424153|#0066cc,动漫|风景|城市|太空|抽象|写实|赛博朋克|冷色|温暖
q6dgk7,https://w.wallhaven.cc/full/q6/wallhaven-q6dgk7.jpg,https://th.wallhaven.cc/lg/q6/q6dgk7.jpg,1920x1080,#000000|#424153|#663399|#663300|#660000,风景|城市|太空|抽象|写实|活力
763yxy,https://w.wallhaven.cc/full/76/wallhaven-763yxy.jpg,https://th.wallhaven.cc/lg/76/763yxy.jpg,6000x4000,#424153|#000000|#999999|#996633|#cccccc,风景|城市
0jg7rp,https://w.wallhaven.cc/full/0j/wallhaven-0jg7rp.jpg,https://th.wallhaven.cc/lg/0j/0jg7rp.jpg,1920x1200,#424153|#999999|#e7d8b1|#996633|#000000,动漫|风景|城市|抽象|极简|活力
2kkjvg,https://w.wallhaven.cc/full/2k/wallhaven-2kkjvg.jpg,https://th.wallhaven.cc/lg/2k/2kkjvg.jpg,1920x1080,#424153|#333399|#663399|#000000|#999999,
13yjmv,https://w.wallhaven.cc/full/13/wallhaven-13yjmv.jpg,https://th.wallhaven.cc/lg/13/13yjmv.jpg,2560x1707,#999999|#424153|#cccccc|#000000|#abbcda,
0pp57e,https://w.wallhaven.cc/full/0p/wallhaven-0pp57e.jpg,https://th.wallhaven.cc/lg/0p/0pp57e.jpg,1920x1080,#424153|#000000|#999999|#cccccc|#996633,动漫|风景|城市|插画
nrlmlj,https://w.wallhaven.cc/full/nr/wallhaven-nrlmlj.jpg,https://th.wallhaven.cc/lg/nr/nrlmlj.jpg,1920x1080,#999999|#424153|#e7d8b1|#cccccc|#000000,风景|城市|太空|抽象|极简|活力
95mkew,https://w.wallhaven.cc/full/95/wallhaven-95mkew.jpg,https://th.wallhaven.cc/lg/95/95mkew.jpg,1600x1200,#333399|#999999|#cccccc|#abbcda|#0066cc,
5wrjd8,https://w.wallhaven.cc/full/5w/wallhaven-5wrjd8.jpg,https://th.wallhaven.cc/lg/5w/5wrjd8.jpg,1920x1200,#000000|#424153|#663300|#996633|#999999,风景|城市|活力
dgkmpo,https://w.wallhaven.cc/full/dg/wallhaven-dgkmpo.jpg,https://th.wallhaven.cc/lg/dg/dgkmpo.jpg,3840x2160,#424153|#999999|#cccccc|#abbcda|#333399,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|活力
96dqe8,https://w.wallhaven.cc/full/96/wallhaven-96dqe8.jpg,https://th.wallhaven.cc/lg/96/96dqe8.jpg,2560x1440,#424153|#000000|#333399|#ea4c88|#663399,城市
eo2p8w,https://w.wallhaven.cc/full/eo/wallhaven-eo2p8w.jpg,https://th.wallhaven.cc/lg/eo/eo2p8w.jpg,1920x1280,#000000|#663300|#424153|#996633|#999999,动漫|风景|城市|太空|抽象|极简|活力
4l51dr,https://w.wallhaven.cc/full/4l/wallhaven-4l51dr.jpg,https://th.wallhaven.cc/lg/4l/4l51dr.jpg,3840x2400,#424153|#999999|#000000|#996633|#663399,城市
4d12o4,https://w.wallhaven.cc/full/4d/wallhaven-4d12o4.jpg,https://th.wallhaven.cc/lg/4d/4d12o4.jpg,3840x1200,#424153|#999999|#333399|#cc6633|#996633,动漫|风景|城市|太空|抽象|极简|活力|冷色
0j6gvq,https://w.wallhaven.cc/full/0j/wallhaven-0j6gvq.jpg,https://th.wallhaven.cc/lg/0j/0j6gvq.jpg,1728x1080,#424153|#999999|#996633|#000000|#e7d8b1,风景|城市
wy7p5r,https://w.wallhaven.cc/full/wy/wallhaven-wy7p5r.jpg,https://th.wallhaven.cc/lg/wy/wy7p5r.jpg,3000x1857,#424153|#999999|#cccccc|#abbcda|#996633,
nmwkkm,https://w.wallhaven.cc/full/nm/wallhaven-nmwkkm.jpg,https://th.wallhaven.cc/lg/nm/nmwkkm.jpg,7414x2347,#999999|#424153|#000000|#996633|#abbcda,城市
4gwqll,https://w.wallhaven.cc/full/4g/wallhaven-4gwqll.png,https://th.wallhaven.cc/lg/4g/4gwqll.jpg,1680x1050,#999999|#424153|#cccccc|#996633|#e7d8b1,
wyex8x,https://w.wallhaven.cc/full/wy/wallhaven-wyex8x.jpg,https://th.wallhaven.cc/lg/wy/wyex8x.jpg,1920x1080,#cccccc|#424153|#999999|#ffffff|#000000,
nejxzo,https://w.wallhaven.cc/full/ne/wallhaven-nejxzo.jpg,https://th.wallhaven.cc/lg/ne/nejxzo.jpg,1553x1280,#ffcc33|#cc6633|#000000|#663300|#660000,城市
4yyd6l,https://w.wallhaven.cc/full/4y/wallhaven-4yyd6l.jpg,https://th.wallhaven.cc/lg/4y/4yyd6l.jpg,1920x1080,#999999|#424153|#000000|#cccccc|#abbcda,风景|城市|太空|抽象|赛博朋克|极简|宁静|活力
0p9kr9,https://w.wallhaven.cc/full/0p/wallhaven-0p9kr9.jpg,https://th.wallhaven.cc/lg/0p/0p9kr9.jpg,1280x1024,#000000|#663300|#996633|#cc6633|#666600,
2ko7qg,https://w.wallhaven.cc/full/2k/wallhaven-2ko7qg.jpg,https://th.wallhaven.cc/lg/2k/2ko7qg.jpg,1920x1080,#424153|#999999|#cccccc|#000000|#ffffff,城市
gjeyee,https://w.wallhaven.cc/full/gj/wallhaven-gjeyee.jpg,https://th.wallhaven.cc/lg/gj/gjeyee.jpg,2000x1335,#424153|#999999|#996633|#66cccc|#e7d8b1,动漫|风景|城市|太空|抽象|极简|活力|暗黑
5wdqm8,https://w.wallhaven.cc/full/5w/wallhaven-5wdqm8.jpg,https://th.wallhaven.cc/lg/5w/5wdqm8.jpg,3840x2551,#000000|#424153|#996633|#663300|#999999,动漫|风景|城市|太空|写实|赛博朋克|冷色|宁静
g7x7wl,https://w.wallhaven.cc/full/g7/wallhaven-g7x7wl.jpg,https://th.wallhaven.cc/lg/g7/g7x7wl.jpg,1920x960,#424153|#999999|#cccccc|#abbcda|#663399,动漫|城市
4llgp4,https://w.wallhaven.cc/full/4l/wallhaven-4llgp4.jpg,https://th.wallhaven.cc/lg/4l/4llgp4.jpg,9017x2724,#424153|#999999|#66cccc|#000000|#996633,
6q2exx,https://w.wallhaven.cc/full/6q/wallhaven-6q2exx.jpg,https://th.wallhaven.cc/lg/6q/6q2exx.jpg,1920x1279,#424153|#999999|#cccccc|#000000|#ffffff,风景|城市
g887w7,https://w.wallhaven.cc/full/g8/wallhaven-g887w7.jpg,https://th.wallhaven.cc/lg/g8/g887w7.jpg,1920x1080,#424153|#000000|#999999|#996633|#e7d8b1,风景|城市
4vy1y8,https://w.wallhaven.cc/full/4v/wallhaven-4vy1y8.jpg,https://th.wallhaven.cc/lg/4v/4vy1y8.jpg,1366x768,#000000|#663300|#996633|#660000|#cc6633,城市
nmoq7y,https://w.wallhaven.cc/full/nm/wallhaven-nmoq7y.jpg,https://th.wallhaven.cc/lg/nm/nmoq7y.jpg,1440x900,#424153|#999999|#996633|#000000|#663300,风景|城市|抽象|极简|活力
0jmp9w,https://w.wallhaven.cc/full/0j/wallhaven-0jmp9w.jpg,https://th.wallhaven.cc/lg/0j/0jmp9w.jpg,1680x1050,#ffffff|#e7d8b1|#999999|#000000|#424153,动漫|城市
453923,https://w.wallhaven.cc/full/45/wallhaven-453923.jpg,https://th.wallhaven.cc/lg/45/453923.jpg,2580x1720,#336600|#669900|#ffffff|#996633|#999999,
gpw2d7,https://w.wallhaven.cc/full/gp/wallhaven-gpw2d7.jpg,https://th.wallhaven.cc/lg/gp/gpw2d7.jpg,3840x2160,#424153|#999999|#333399|#000000|#0066cc,动漫|风景|城市|太空|抽象|写实|极简|活力|冷色
0pr1p9,https://w.wallhaven.cc/full/0p/wallhaven-0pr1p9.jpg,https://th.wallhaven.cc/lg/0p/0pr1p9.jpg,1280x853,#e7d8b1|#999999|#ffffff|#996633|#424153,风景|城市
n6zj1w,https://w.wallhaven.cc/full/n6/wallhaven-n6zj1w.jpg,https://th.wallhaven.cc/lg/n6/n6zj1w.jpg,3840x1080,#996633|#999999|#424153|#e7d8b1|#663300,城市
45kg94,https://w.wallhaven.cc/full/45/wallhaven-45kg94.jpg,https://th.wallhaven.cc/lg/45/45kg94.jpg,1920x1080,#424153|#999999|#000000|#e7d8b1|#cccccc,城市
0q18pr,https://w.wallhaven.cc/full/0q/wallhaven-0q18pr.jpg,https://th.wallhaven.cc/lg/0q/0q18pr.jpg,1920x1080,#000000|#424153|#999999|#996633|#e7d8b1,城市
vmq15l,https://w.wallhaven.cc/full/vm/wallhaven-vmq15l.png,https://th.wallhaven.cc/lg/vm/vmq15l.jpg,2880x1800,#424153|#999999|#ffffff|#996633|#cccccc,城市
qz7re5,https://w.wallhaven.cc/full/qz/wallhaven-qz7re5.png,https://th.wallhaven.cc/lg/qz/qz7re5.jpg,3840x1963,#999999|#424153|#abbcda|#cccccc|#996633,
43pov6,https://w.wallhaven.cc/full/43/wallhaven-43pov6.jpg,https://th.wallhaven.cc/lg/43/43pov6.jpg,2657x1329,#000000|#424153|#999999|#663300|#996633,动漫|风景|城市|太空|抽象|插画|赛博朋克|冷色|活力
4vq768,https://w.wallhaven.cc/full/4v/wallhaven-4vq768.jpg,https://th.wallhaven.cc/lg/4v/4vq768.jpg,5760x1080,#424153|#000000|#333399|#999999|#663399,动漫|风景|城市|太空|写实|赛博朋克|冷色|宁静
x1e9w3,https://w.wallhaven.cc/full/x1/wallhaven-x1e9w3.jpg,https://th.wallhaven.cc/lg/x1/x1e9w3.jpg,5000x3333,#424153|#000000|#663399|#999999|#663300,太空|赛博朋克
42olly,https://w.wallhaven.cc/full/42/wallhaven-42olly.jpg,https://th.wallhaven.cc/lg/42/42olly.jpg,1920x1200,#000000|#424153|#999999|#996633|#663300,动漫|风景|城市|太空|抽象|极简|赛博朋克|活力|暗黑
n68g8l,https://w.wallhaven.cc/full/n6/wallhaven-n68g8l.jpg,https://th.wallhaven.cc/lg/n6/n68g8l.jpg,1920x1080,#424153|#000000|#663300|#336600|#663399,风景|城市|太空
8xw2p1,https://w.wallhaven.cc/full/8x/wallhaven-8xw2p1.jpg,https://th.wallhaven.cc/lg/8x/8xw2p1.jpg,1920x1434,#424153|#000000|#999999|#333399|#66cccc,动漫|风景|城市|太空|抽象|写实|赛博朋克|冷色|活力
j5v6wq,https://w.wallhaven.cc/full/j5/wallhaven-j5v6wq.jpg,https://th.wallhaven.cc/lg/j5/j5v6wq.jpg,2560x1709,#424153|#000000|#663300|#996633|#999999,风景|城市
qd17kr,https://w.wallhaven.cc/full/qd/wallhaven-qd17kr.jpg,https://th.wallhaven.cc/lg/qd/qd17kr.jpg,2048x1369,#424153|#999999|#ffffff|#cccccc|#000000,动漫|风景|城市|太空|抽象|极简|写实|活力|暗黑
neq3p8,https://w.wallhaven.cc/full/ne/wallhaven-neq3p8.jpg,https://th.wallhaven.cc/lg/ne/neq3p8.jpg,1920x1080,#424153|#000000|#999999|#996633|#663300,动漫|风景|城市|太空|抽象|极简|活力
nkzo7n,https://w.wallhaven.cc/full/nk/wallhaven-nkzo7n.jpg,https://th.wallhaven.cc/lg/nk/nkzo7n.jpg,1920x1200,#000000|#996633|#424153|#663300|#999999,
49wk9d,https://w.wallhaven.cc/full/49/wallhaven-49wk9d.jpg,https://th.wallhaven.cc/lg/49/49wk9d.jpg,3840x2400,#424153|#cccccc|#999999|#abbcda|#000000,动漫|风景|城市|太空|抽象|极简|插画|活力|暗黑
zx83do,https://w.wallhaven.cc/full/zx/wallhaven-zx83do.jpg,https://th.wallhaven.cc/lg/zx/zx83do.jpg,3840x2160,#424153|#000000|#663300|#996633|#999999,风景|城市
w88d37,https://w.wallhaven.cc/full/w8/wallhaven-w88d37.jpg,https://th.wallhaven.cc/lg/w8/w88d37.jpg,3440x1440,#424153|#993399|#663399|#000000|#999999,风景|城市
4gogy7,https://w.wallhaven.cc/full/4g/wallhaven-4gogy7.jpg,https://th.wallhaven.cc/lg/4g/4gogy7.jpg,1920x1080,#424153|#000000|#333399|#0099cc|#0066cc,城市
nr95o7,https://w.wallhaven.cc/full/nr/wallhaven-nr95o7.jpg,https://th.wallhaven.cc/lg/nr/nr95o7.jpg,1920x1080,#999999|#424153|#e7d8b1|#cccccc|#663399,动漫|风景|城市|抽象|极简|活力
01jywg,https://w.wallhaven.cc/full/01/wallhaven-01jywg.jpg,https://th.wallhaven.cc/lg/01/01jywg.jpg,1920x1080,#999999|#424153|#cccccc|#abbcda|#000000,
015q83,https://w.wallhaven.cc/full/01/wallhaven-015q83.jpg,https://th.wallhaven.cc/lg/01/015q83.jpg,1920x1200,#424153|#999999|#000000|#e7d8b1|#996633,
mdvook,https://w.wallhaven.cc/full/md/wallhaven-mdvook.jpg,https://th.wallhaven.cc/lg/md/mdvook.jpg,2000x1125,#424153|#000000|#333399|#999999|#66cccc,城市
5ddm61,https://w.wallhaven.cc/full/5d/wallhaven-5ddm61.jpg,https://th.wallhaven.cc/lg/5d/5ddm61.jpg,4748x1990,#424153|#999999|#cccccc|#e7d8b1|#ffffff,
1jdldw,https://w.wallhaven.cc/full/1j/wallhaven-1jdldw.jpg,https://th.wallhaven.cc/lg/1j/1jdldw.jpg,3840x1556,#424153|#333399|#999999|#663399|#abbcda,
396xed,https://w.wallhaven.cc/full/39/wallhaven-396xed.jpg,https://th.wallhaven.cc/lg/39/396xed.jpg,1920x1080,#424153|#000000|#999999|#333399|#663399,城市
6kk7dx,https://w.wallhaven.cc/full/6k/wallhaven-6kk7dx.jpg,https://th.wallhaven.cc/lg/6k/6kk7dx.jpg,3840x2160,#000000|#424153|#333399|#660000|#999999,动漫|风景|城市|太空|抽象|写实|插画|冷色|宁静
eygp6k,https://w.wallhaven.cc/full/ey/wallhaven-eygp6k.jpg,https://th.wallhaven.cc/lg/ey/eygp6k.jpg,3840x2160,#424153|#999999|#000000|#cccccc|#663300,
lqeqv2,https://w.wallhaven.cc/full/lq/wallhaven-lqeqv2.jpg,https://th.wallhaven.cc/lg/lq/lqeqv2.jpg,2000x1125,#424153|#000000|#fdadc7|#999999|#996633,动漫|风景|城市|太空|抽象|极简|写实|活力|宁静
4y86l7,https://w.wallhaven.cc/full/4y/wallhaven-4y86l7.jpg,https://th.wallhaven.cc/lg/4y/4y86l7.jpg,1600x1200,#000000|#424153|#333399|#663399|#999999,风景|城市
8xoe5j,https://w.wallhaven.cc/full/8x/wallhaven-8xoe5j.jpg,https://th.wallhaven.cc/lg/8x/8xoe5j.jpg,5553x3702,#424153|#000000|#333399|#663300|#999999,动漫|风景|城市|抽象|极简|活力
x1dp1d,https://w.wallhaven.cc/full/x1/wallhaven-x1dp1d.jpg,https://th.wallhaven.cc/lg/x1/x1dp1d.jpg,1920x1200,#424153|#996633|#999999|#663399|#993399,城市|写实
x15l1z,https://w.wallhaven.cc/full/x1/wallhaven-x15l1z.jpg,https://th.wallhaven.cc/lg/x1/x15l1z.jpg,1920x1080,#333399|#424153|#0066cc|#000000|#66cccc,动漫|风景|城市|太空|抽象|写实|赛博朋克|冷色|宁静
8xx9pj,https://w.wallhaven.cc/full/8x/wallhaven-8xx9pj.jpg,https://th.wallhaven.cc/lg/8x/8xx9pj.jpg,2560x1080,#000000|#424153|#663300|#996633|#ffcc33,城市
gjzqgd,https://w.wallhaven.cc/full/gj/wallhaven-gjzqgd.jpg,https://th.wallhaven.cc/lg/gj/gjzqgd.jpg,1920x1080,#424153|#000000|#999999|#996633|#e7d8b1,动漫|风景|城市|太空|抽象|写实|插画|冷色|温暖
5d2559,https://w.wallhaven.cc/full/5d/wallhaven-5d2559.jpg,https://th.wallhaven.cc/lg/5d/5d2559.jpg,5908x3939,#000000|#424153|#996633|#999999|#cc6633,风景|城市|抽象|极简|活力
lq38pr,https://w.wallhaven.cc/full/lq/wallhaven-lq38pr.jpg,https://th.wallhaven.cc/lg/lq/lq38pr.jpg,2048x1308,#424153|#000000|#996633|#663300|#333399,
012dzg,https://w.wallhaven.cc/full/01/wallhaven-012dzg.jpg,https://th.wallhaven.cc/lg/01/012dzg.jpg,3000x2000,#000000|#424153|#663300|#996633|#999999,城市
